"ilad";"ilcead";"mahallead";"tha_ihdas_adano";"tha_ihdas_parselno";"mukerrer_adano";"mukerrer_parselno";"kesisen_alan_m2";"islemtanimad";"basvuruno";"kad_basvuru_olusturmatarihi";"kad_fenkayitno";"kad_fenkayittarih";"tescilyevmiyeno";"tesciltarih";"olusanparselid";"tha_geom";"mukerrer_parsel_durum";"mukerrer_parsel_onaydurum";"mukerrer_parsel_geom"
MALATYA;BATTALGAZİ;BAHCEBAŞI;"0";"4538";"0";"2912";372.22;İmar Planı İçerisindeki Tespit Dışı Alanda İdari Yoldan Tescil (TDA-ihale);11780187;2026-04-22 14:26:08.000;1067;2026-04-22 14:26:26.000;13806;2026-04-24 09:32:29.000;751063955;POLYGON ((38.381036702177 38.36450133881, 38.379807750767 38.364502105779, 38.379095539294 38.362576498365, 38.379336004046 38.362190811932, 38.380517875421 38.360739814111, 38.38134447541 38.359959313285, 38.381390253146 38.359954868049, 38.381966994983 38.359916111314, 38.382176988771 38.359897219543, 38.382537263349 38.359844706481, 38.382989422315 38.35977736152, 38.383126089449 38.359757000902, 38.383490670921 38.359722614873, 38.383705385061 38.359700141753, 38.384106734762 38.359687747997, 38.38418203071 38.359780752176, 38.384539998852 38.35979767718, 38.384906170198 38.359805185113, 38.385032677538 38.359809092178, 38.384385858697 38.359962806026, 38.383409882769 38.360047670706, 38.383221650786 38.360198565194, 38.382839586125 38.360822651578, 38.382548354067 38.361568651232, 38.382515537014 38.362643114331, 38.382679972824 38.363192964787, 38.382841873328 38.363691362518, 38.383113870927 38.364160070753, 38.383413029842 38.364536298197, 38.381036702177 38.36450133881));3;1;POLYGON ((38.389629109655 38.359399717448, 38.389659670095 38.359301399864, 38.389682339418 38.359204354029, 38.389701316703 38.358987958304, 38.389744092028 38.358720185314, 38.389770334376 38.358582959322, 38.389855097643 38.358369086963, 38.389931087216 38.358224046874, 38.390037059516 38.358031134128, 38.39018775895 38.357784473521, 38.390279341299 38.35760338039, 38.390311968135 38.357509113352, 38.390321972284 38.357427938453, 38.390300134813 38.357351608183, 38.390373013076 38.357362261494, 38.390324357903 38.357219644184, 38.390293948769 38.357038196537, 38.39035513385 38.356956471157, 38.390475279624 38.356857849531, 38.39057487125 38.356805435828, 38.391338828516 38.356486522436, 38.391615487867 38.356360922889, 38.391711849902 38.356292612077, 38.391906652247 38.356108362843, 38.391914004803 38.356032973903, 38.391944398243 38.355814789986, 38.39197124251 38.355619083444, 38.392026156307 38.35548307009, 38.392099101213 38.35540140473, 38.392257417123 38.35515874134, 38.392351908772 38.354911777211, 38.392461799963 38.354631810714, 38.392493318831 38.354479796535, 38.392587963501 38.354214307024, 38.392660740056 38.353951350746, 38.392680440107 38.353805891704, 38.392658406302 38.353627134486, 38.39262759487 38.353493323404, 38.392545310265 38.353285141904, 38.392447537834 38.353120548432, 38.392276492334 38.352876178268, 38.392032285679 38.352538798839, 38.391961113707 38.352408748184, 38.391952204167 38.352268434034, 38.39199980871 38.352001377727, 38.392118674341 38.351451508235, 38.392127474945 38.35120277667, 38.392098699721 38.3510266309, 38.392059079427 38.350941735428, 38.391950158449 38.350503164118, 38.39194968976 38.350233582305, 38.391893383866 38.350174801267, 38.391799986154 38.350110667059, 38.391625794091 38.350042673176, 38.391466475856 38.350024643982, 38.391342523793 38.349979669439, 38.391262796872 38.349941574002, 38.391056525711 38.349876374891, 38.390585794324 38.349748726976, 38.39041927333 38.34974723399, 38.390521592466 38.349723096426, 38.39061202873 38.349706400432, 38.390923934352 38.349617419559, 38.391222261279 38.349503704083, 38.391466292504 38.349419056663, 38.391728268223 38.349328168698, 38.391683046808 38.349103392595, 38.391558083464 38.348820083881, 38.391529802667 38.348755805906, 38.392073498955 38.348614826724, 38.393289965335 38.34820697287, 38.393772255657 38.348059183406, 38.395150832942 38.348028068848, 38.395538227132 38.348086537654, 38.39586126479 38.348240931581, 38.396294667311 38.348523459051, 38.396585082246 38.348821661763, 38.396854268857 38.349031883546, 38.397203784088 38.349414158058, 38.397566340212 38.349974881563, 38.397640101337 38.35019967043, 38.397648476382 38.350455996469, 38.397437163187 38.350999352721, 38.397322065441 38.351191659502, 38.397176628442 38.351461667193, 38.397043090112 38.351595744969, 38.396866077052 38.351813024526, 38.396648265083 38.352281974821, 38.396448945591 38.352731767804, 38.396419753253 38.353355008107, 38.396460415001 38.353501093826, 38.396643367141 38.354349004534, 38.396508409856 38.355224310551, 38.396405302928 38.355525428695, 38.3963893512 38.355778239298, 38.396283366449 38.356088139826, 38.396235906953 38.356355082712, 38.396287435703 38.356672001441, 38.396418350468 38.356983465021, 38.39657259407 38.357200979241, 38.396578727002 38.357312120211, 38.396681412325 38.357578803014, 38.396760778307 38.357904714492, 38.396826455098 38.358404012463, 38.396847588705 38.358921811967, 38.396763346926 38.359388463231, 38.396572955362 38.359743733053, 38.396325892275 38.359918041433, 38.394789471707 38.360484595108, 38.394404529639 38.360714746762, 38.394254109031 38.360924283872, 38.393902347393 38.361591640331, 38.393700199242 38.361780529202, 38.392998138109 38.362146311782, 38.39257332793 38.362212882234, 38.391913531107 38.362174000365, 38.391610041776 38.362117542543, 38.391160208679 38.36203385893, 38.391131041596 38.362316065209, 38.391122941767 38.36239443473, 38.390766338192 38.362378247634, 38.389716504982 38.36235477989, 38.389140559288 38.362332907749, 38.388995680476 38.362307229352, 38.388971369569 38.362300195069, 38.388914360274 38.362283699587, 38.388898327178 38.362251524385, 38.388834999631 38.361977762768, 38.388748527642 38.361695922513, 38.38874700864 38.36164841829, 38.388750676643 38.361608911164, 38.388768432503 38.361584672419, 38.388870654401 38.361514721516, 38.388782856627 38.361343550379, 38.388354240832 38.361364046964, 38.388143705488 38.361397254508, 38.387748226675 38.361459631907, 38.387595218796 38.361513916946, 38.387588514632 38.361612723562, 38.387644319425 38.361741093815, 38.387713657111 38.361857065989, 38.387800165524 38.362012918627, 38.387591923306 38.362137558323, 38.387397129543 38.362229521221, 38.387174870123 38.36233131686, 38.386702367983 38.362520517593, 38.385949303284 38.36267677654, 38.385841465992 38.362755700442, 38.38571572762 38.362931139791, 38.385604465673 38.363231390944, 38.385545053136 38.363441815782, 38.385490859901 38.363562895518, 38.385400288114 38.363783977976, 38.3853661245 38.363845208763, 38.385363745822 38.363937248742, 38.385376831565 38.364025882139, 38.385400728688 38.364116885212, 38.385439495135 38.364321152618, 38.385548329655 38.364545200606, 38.385730233817 38.364967724336, 38.385293789436 38.365364947921, 38.384968335061 38.365445692937, 38.384552564776 38.365346365368, 38.38403315922 38.36506428072, 38.383404491568 38.364540605214, 38.383105305509 38.364164376235, 38.382833342536 38.363695723855, 38.382671418153 38.363197280836, 38.382506965605 38.362647429902, 38.382539829057 38.361572993909, 38.38283099662 38.360826972581, 38.383213098971 38.360202906376, 38.383401297079 38.360052049193, 38.384377312762 38.359967147768, 38.385023741142 38.359813523254, 38.385502352095 38.359829125546, 38.385829120758 38.359897696258, 38.386400928226 38.360066380625, 38.386689465131 38.360499279324, 38.386931031798 38.360189022763, 38.387461432576 38.360253425832, 38.387683785613 38.360245827067, 38.387928968954 38.36019937956, 38.387758044759 38.360463539352, 38.388249678426 38.360268041727, 38.388338027004 38.360493121301, 38.388468207535 38.36038151916, 38.388547143595 38.360327095707, 38.388725218136 38.360249478987, 38.388873488823 38.360197754725, 38.388957603995 38.360157826772, 38.389069284315 38.360062282881, 38.389393394693 38.359747830817, 38.389501716346 38.359634004957, 38.389586179879 38.35949174617, 38.389629109655 38.359399717448))
MALATYA;DARENDE;AYVALI/YENIMAHALLE;"0";"257";"0";"41";102.29;İmar Planı İçerisindeki Tespit Dışı Alanda İdari Yoldan Tescil (TDA-ihale);11920279;2026-06-04 16:07:02.000;837;2026-06-04 16:55:35.000;8095;2026-06-08 13:52:24.000;752038459;POLYGON ((37.646126793409 38.7384148835826, 37.6459475990888 38.7384990127878, 37.6457413555731 38.7385723405992, 37.6454135497168 38.7385425273966, 37.6452769203737 38.738399053064, 37.647094225756 38.7376839383471, 37.6471479676265 38.7379032053508, 37.64779803544 38.7378215064835, 37.6478432776175 38.7368907976566, 37.648223511119 38.7367270452667, 37.6484232674186 38.736640319811, 37.6485931007869 38.736857552841, 37.6490921793958 38.7370184530269, 37.6493790117894 38.7373417868278, 37.6495395913807 38.7374787895133, 37.649983187101 38.7377590297909, 37.6509511811946 38.738249354671, 37.6511532599863 38.7381896931167, 37.6525633448099 38.7382866322048, 37.6523597292599 38.7384046488736, 37.6522193408142 38.7384585358521, 37.6519674389959 38.7385197986387, 37.6517798956802 38.7385637113559, 37.651452891613 38.7386665159011, 37.6512802914961 38.7387016064864, 37.6512476031441 38.7387093391484, 37.6511732111775 38.7386746854555, 37.6510689279715 38.7386058271039, 37.6509540328556 38.7385151642632, 37.6507228860102 38.7383675383696, 37.6504862668313 38.7382365800786, 37.6503076210157 38.738176027574, 37.6501799850652 38.7381723796884, 37.6500847226603 38.738171279804, 37.6500462422029 38.7381550843925, 37.6499871379621 38.7380553405984, 37.6498779519563 38.7379057895455, 37.6497105637141 38.7377862392082, 37.649524710046 38.7377346002081, 37.6493132761372 38.737701776748, 37.6490620341677 38.737667724544, 37.6487963635812 38.737712982987, 37.6486408676995 38.7377111857815, 37.6484173353758 38.7378295280812, 37.6482884388226 38.7378438406559, 37.6480946388787 38.7379444380408, 37.647883543174 38.7379666528467, 37.6476811135182 38.7380103657961, 37.6475935240534 38.7380852842677, 37.6475918515418 38.7381739766333, 37.6475168714814 38.7381947457612, 37.6474337403873 38.7381584364284, 37.6472808593717 38.7381353201426, 37.647199773737 38.7382004024746, 37.6471846272353 38.7382874825724, 37.6472024980197 38.738363270672, 37.6471910842912 38.7383741125658, 37.647160521298 38.7383792653264, 37.6470899977745 38.7383599425207, 37.6469840403308 38.7383633239536, 37.6467800631559 38.7383920524365, 37.6466627737638 38.7383834799915, 37.6464672176984 38.7383492853795, 37.6463387707158 38.7383455614488, 37.6462273681312 38.7383717026424, 37.646126793409 38.7384148835826));3;1;POLYGON ((37.646143051221 38.73700382554, 37.646975789956 38.736981058739, 37.647098102507 38.737688257022, 37.64528078559 38.738403364186, 37.644947650092 38.73772036483, 37.646143051221 38.73700382554))
MALATYA;DARENDE;AYVALI/YENIMAHALLE;"0";"259";"0";"42";162.61;İmar Planı İçerisindeki Tespit Dışı Alanda İdari Yoldan Tescil (TDA-ihale);11921400;2026-06-05 08:48:19.000;843;2026-06-05 09:28:53.000;8106;2026-06-08 15:40:00.000;752039902;POLYGON ((37.6477814128109 38.7401745958977, 37.6471306203785 38.7395948776438, 37.6469346603463 38.7393755497557, 37.6482228287183 38.7391703970707, 37.6484481896994 38.73913518038, 37.6489939693536 38.7386928698164, 37.6499098257586 38.7390022885403, 37.6502844395649 38.7387763822986, 37.6503930803285 38.7387906931242, 37.6505247576099 38.7387570242393, 37.6506846391049 38.738744820101, 37.6507928319064 38.7387312376526, 37.650911909119 38.7386922478473, 37.6509753171583 38.738659780812, 37.6509909488405 38.7386721156407, 37.6511063540845 38.7387483179407, 37.6512396718133 38.738809841992, 37.6509304212256 38.7389473139773, 37.6492960427061 38.7393696160319, 37.6489356296524 38.7392855253895, 37.6482272369378 38.739816641381, 37.6477814128109 38.7401745958977));3;1;POLYGON ((37.648063938354 38.738106893595, 37.648226855135 38.738063551517, 37.648844028251 38.737903496109, 37.649350174311 38.738120440821, 37.649821874456 38.738314548887, 37.650471891517 38.738670018829, 37.649913699444 38.739006625929, 37.648997843006 38.738697201463, 37.648452057924 38.739139510416, 37.648226690156 38.739174729573, 37.646938522867 38.739379878089, 37.646042093741 38.739121384143, 37.648063938354 38.738106893595))
MALATYA;DARENDE;YENİCE;"113";"21";"113";"1";116.43;İmar Planı İçerisindeki Tespit Dışı Alanda İdari Yoldan Tescil (TDA-ihale);11919577;2026-06-04 15:09:16.000;815;2026-06-04 15:37:48.000;8099;2026-06-08 14:21:45.000;752018041;POLYGON ((37.5272861630758 38.4671805886515, 37.5275157874871 38.4671783191314, 37.5276116262008 38.4674816436463, 37.5277200856117 38.4677305462941, 37.5277753006942 38.4678592198183, 37.5277032477732 38.4680979617179, 37.5272187519997 38.4679830183521, 37.5261106722111 38.4677592538808, 37.5252847519242 38.4676371330343, 37.5247569319635 38.4673443570187, 37.5244076188871 38.466848861077, 37.5247433783439 38.4668292203852, 37.5253199582258 38.4667934247259, 37.5260259398129 38.4669890057157, 37.5264598782656 38.4671036053343, 37.527130643173 38.46717004061, 37.5272861630758 38.4671805886515));3;1;POLYGON ((37.525905963027 38.466443539911, 37.525386526013 38.466449055876, 37.525363339257 38.466630465994, 37.525337636092 38.466798709327, 37.524797966401 38.466864155789, 37.524783541284 38.465535649182, 37.52443226748 38.465425821927, 37.524698058104 38.465114571285, 37.524787973747 38.465036975312, 37.525111990172 38.464845315651, 37.525414489919 38.464731211982, 37.525685381152 38.464532035842, 37.525958768844 38.464418374975, 37.526280772717 38.46422398433, 37.52636111325 38.464233913019, 37.526486939794 38.464373226205, 37.526471861206 38.464511757389, 37.526215480064 38.465858772265, 37.526188384028 38.465973971444, 37.526179021748 38.466228121348, 37.525905963027 38.466443539911))
MARDİN;MİDYAT;ÇAVUŞLU/BAĞLAR;"147";"84";"147";"48/B";1421.81;İmar Planı İçerisindeki Tespit Dışı Alanda İdari Yoldan Tescil (TDA-ihale);11961843;2026-06-15 15:29:36.000;843;2026-06-15 15:31:08.000;6768;2026-06-18 09:45:52.000;752273916;POLYGON ((41.252449088894 37.5076306041272, 41.2523112502206 37.5076561840276, 41.2519552340765 37.5077222521574, 41.2517078339293 37.507766103749, 41.2516678348435 37.5075901042547, 41.2518108438769 37.5075708075383, 41.2516801537327 37.5074431497991, 41.251749221037 37.5074427592301, 41.251914753262 37.5074342489247, 41.2523475804581 37.507411995404, 41.2529024855187 37.5072906029397, 41.2529543269671 37.5073442150708, 41.2530239362937 37.5074284649112, 41.2530747901381 37.5075585102993, 41.2528361397872 37.5075860082034, 41.252496964896 37.5076250879359, 41.252449088894 37.5076306041272));3;1;POLYGON ((41.251810843877 37.507570807538, 41.251680153733 37.507443149799, 41.251749221037 37.50744275923, 41.251914753262 37.507434248925, 41.252347580458 37.507411995404, 41.252902485519 37.50729060294, 41.252954326967 37.507344215071, 41.253023936294 37.507428464911, 41.252328457548 37.507505910148, 41.251950180994 37.50755200611, 41.251810843877 37.507570807538))
MUŞ;MERKEZ;TİRKAVANK;"143";"22";"143";"14";717.93;İmar Planı İçerisindeki Tespit Dışı Alanda İdari Yoldan Tescil (TDA-ihale);11926777;2026-06-06 18:47:28.000;769;2026-06-09 13:25:09.000;10240;2026-06-10 14:54:38.000;752106398;POLYGON ((41.5337926046573 38.7228391207563, 41.5337029470949 38.7228055265229, 41.533592115945 38.7227552117283, 41.5335066401332 38.7226907486512, 41.5336119328003 38.7225605750331, 41.5336717127345 38.7223900948982, 41.5338860436688 38.7225475833726, 41.5337926046573 38.7228391207563));3;1;POLYGON ((41.5337873199572 38.7228556093795, 41.5336419670523 38.7228949127136, 41.5335789698084 38.7227961503264, 41.5335235141161 38.722800106461, 41.5336964938628 38.7224482144175, 41.5338860436688 38.7225475833726, 41.5337873199572 38.7228556093795))
MUŞ;MERKEZ;TİRKAVANK;"143";"23";"143";"14";109.47;İmar Planı İçerisindeki Tespit Dışı Alanda İdari Yoldan Tescil (TDA-ihale);11926778;2026-06-06 18:48:14.000;768;2026-06-09 13:24:57.000;10249;2026-06-10 15:03:58.000;752105991;POLYGON ((41.5337873199572 38.7228556093795, 41.5336419670523 38.7228949127136, 41.5335789698084 38.7227961503264, 41.5335235141161 38.722800106461, 41.5334799743276 38.7228556299162, 41.5333545903868 38.722975192977, 41.5332948673414 38.7230253623076, 41.5331468569214 38.7231479770051, 41.53307667918 38.7232110476327, 41.533139258269 38.723087472303, 41.5333073873004 38.7228736117166, 41.5334660399245 38.7227182937142, 41.5336382748988 38.7228052685731, 41.5337873199572 38.7228556093795));3;1;POLYGON ((41.5337873199572 38.7228556093795, 41.5336419670523 38.7228949127136, 41.5335789698084 38.7227961503264, 41.5335235141161 38.722800106461, 41.5336964938628 38.7224482144175, 41.5338860436688 38.7225475833726, 41.5337873199572 38.7228556093795))
NİĞDE;ALTUNHİSAR;KARAKAPI/YENİ;"107";"136";"107";"95";1527.21;Plan Fonksiyon Değişikliği Nedeni ile İhdas(İhale);12010994;2026-06-26 08:58:20.000;199;2026-06-26 08:58:28.000;3715;2026-06-29 10:59:09.000;752608602;POLYGON ((34.1581188349553 38.0441821126201, 34.1585103521393 38.0441967009601, 34.1586062179661 38.0441795307272, 34.1587192120863 38.0443366405301, 34.1586963204213 38.0443957589391, 34.1582364066113 38.0445756906481, 34.1582089061063 38.0444836363901, 34.1581687816013 38.0443887107421, 34.1581188349553 38.0441821126201));3;1;POLYGON ((34.158236406611 38.044575690647, 34.158208906106 38.044483636389, 34.158168781601 38.044388710741, 34.158118834955 38.044182112619, 34.158510352139 38.044196700959, 34.158606231947 38.044179528222, 34.158719212086 38.044336640529, 34.158696320421 38.044395758938, 34.158236406611 38.044575690647))
NİĞDE;MERKEZ;AKTAŞ/CUMHURİYET;"281";"397";"281";B;741.08;Plan Fonksiyon Değişikliği Nedeni ile İhdas(İhale);12011155;2026-06-26 09:14:52.000;2820;2026-06-26 09:14:58.000;50366;2026-06-30 10:03:18.000;752610282;POLYGON ((34.7626394096515 38.0225892549556, 34.7625775355897 38.0229757751347, 34.7625705370996 38.0230195062411, 34.7625067254906 38.0230685883672, 34.7624973805284 38.0230696609939, 34.7622308755836 38.0231002807661, 34.7626394096515 38.0225892549556));3;1;POLYGON ((34.762639392222 38.022589254772, 34.7625705371 38.02301950624, 34.762506725491 38.023068588366, 34.762230842838 38.023100254531, 34.762639392222 38.022589254772))
NİĞDE;MERKEZ;FERTEK;"679";"2";"679";"1";1029.47;Plan Fonksiyon Değişikliği Nedeni ile İhdas(İhale);12011208;2026-06-26 09:20:15.000;2824;2026-06-26 09:20:20.000;50355;2026-06-30 09:41:23.000;752611190;POLYGON ((34.6151008394102 37.9693768893232, 34.6151072913788 37.9693657742762, 34.6151285118874 37.9693292169151, 34.6154191062163 37.9692360675274, 34.6155271535765 37.9694902792511, 34.6155170691244 37.9695253637893, 34.6152062864211 37.9696249843592, 34.6151008394102 37.9693768893232));3;1;POLYGON ((34.615403789436 37.969919472015, 34.615332659194 37.969922313388, 34.615100839411 37.969376889322, 34.615128511888 37.969329216913, 34.615576416648 37.969185641603, 34.615608505113 37.969207251377, 34.615403789436 37.969919472015))
NİĞDE;MERKEZ;FERTEK;"680";"2";"678";"1";1015.34;Plan Fonksiyon Değişikliği Nedeni ile İhdas(İhale);12011192;2026-06-26 09:18:59.000;2823;2026-06-26 09:19:05.000;50348;2026-06-30 09:26:22.000;752611019;POLYGON ((34.6160484728857 37.9704300651954, 34.6159943677326 37.9705750301322, 34.6159920170817 37.9705810873278, 34.6159895015547 37.9705871043583, 34.6159868228413 37.9705930770853, 34.6159839821853 37.9705990027357, 34.6159809809055 37.9706048785582, 34.6159778203954 37.9706107018246, 34.6159745021223 37.9706164698313, 34.615971028665 37.9706221781943, 34.6159318422762 37.970684842052, 34.6156258521442 37.9706170258319, 34.6156217394484 37.9706070025363, 34.6157282321449 37.9703216783255, 34.6160175400529 37.9703857972724, 34.6160484728857 37.9704300651954));3;1;POLYGON ((34.616017540054 37.97038579727, 34.616048472887 37.970430065193, 34.615985271212 37.970599402609, 34.615892501971 37.970747752041, 34.615801358915 37.970873852925, 34.615728799979 37.970867926119, 34.61550086739 37.970312418052, 34.615540171603 37.970279998263, 34.616017540054 37.97038579727))
ŞIRNAK;CİZRE;KUŞTEPE;"104";"176";"104";P2;441.24;Plan Fonksiyon Değişikliği Nedeni ile İhdas(İhale);11905406;2026-06-01 22:29:56.000;359;2026-06-01 22:30:04.000;3363;2026-06-04 11:37:01.000;751890646;POLYGON ((42.149461327773 37.3403315925162, 42.149378276861 37.3403565275984, 42.149271350425 37.3403497879414, 42.1491947320648 37.339983461522, 42.149241535616 37.3399863759053, 42.149461327773 37.3403315925162));3;1;POLYGON ((42.149172742666 37.339878325499, 42.149461327773 37.340331592515, 42.149378276861 37.340356527597, 42.149271350425 37.34034978794, 42.149172742666 37.339878325499))
TEKİRDAĞ;ERGENE;SAĞLIK (ARAZİ);"0";"2051";"0";"159";372.28;Plan Fonksiyon Değişikliği Nedeni ile İhdas(İhale);12021577;2026-06-29 15:18:13.000;902;2026-06-29 15:18:20.000;9641;2026-07-01 15:10:18.000;752632873;POLYGON ((27.752590020108 41.1831885579356, 27.7522432344442 41.1828931328328, 27.7523225266046 41.1828469155732, 27.7530626205074 41.1824155290695, 27.7534084624894 41.1827205783299, 27.752590020108 41.1831885579356));3;1;POLYGON ((27.751115946442 41.184556991011, 27.75098051476 41.184452646563, 27.750689231677 41.184234527664, 27.753729964922 41.18248529468, 27.753875662631 41.18258374802, 27.754082151316 41.182739516411, 27.751115946442 41.184556991011))
TEKİRDAĞ;ERGENE;SAĞLIK (ARAZİ);"0";"2052";"0";"159";182.48;Plan Fonksiyon Değişikliği Nedeni ile İhdas(İhale);12021617;2026-06-29 15:23:54.000;903;2026-06-29 15:24:08.000;9644;2026-07-01 15:16:42.000;752632921;POLYGON ((27.7521010383725 41.1834680967894, 27.7517964002914 41.1832102930763, 27.7518038962069 41.1831492090706, 27.7521770814896 41.1829316915129, 27.7525233758707 41.1832266260038, 27.7521010383725 41.1834680967894));3;1;POLYGON ((27.751115946442 41.184556991011, 27.75098051476 41.184452646563, 27.750689231677 41.184234527664, 27.753729964922 41.18248529468, 27.753875662631 41.18258374802, 27.754082151316 41.182739516411, 27.751115946442 41.184556991011))
TRABZON;VAKFIKEBİR;HÜRRİYET;"1026";"7";"1026";"6";516.47;Plan Fonksiyon Değişikliği Nedeni ile İhdas(İhale);12018718;2026-06-29 10:25:55.000;284;2026-06-29 10:42:44.000;5177;2026-06-30 13:42:08.000;752627994;POLYGON ((39.2774346234427 41.035404789816, 39.2774653377123 41.0354053654055, 39.2774958726839 41.0354079398462, 39.277526001897 41.0354124940451, 39.2775555019005 41.0354189942259, 39.2775841539095 41.0354273921807, 39.2776456103606 41.0354477502838, 39.27764110151 41.0354477778779, 39.277520014565 41.0354485186728, 39.276756921272 41.0356170237198, 39.276755247959 41.0355454841848, 39.277121391537 41.0354659409878, 39.2771973267461 41.0354465024948, 39.2773436792611 41.0354150246408, 39.2773735678098 41.0354096374095, 39.2774039576651 41.0354062173463, 39.2774346234427 41.035404789816));3;1;POLYGON ((39.276756921272 41.035617023719, 39.276755247959 41.035545484184, 39.277121391537 41.035465940987, 39.277496689582 41.035369869237, 39.277982029786 41.035373451506, 39.278002658329 41.035445565158, 39.27764110151 41.035447777877, 39.277520014565 41.035448518672, 39.276756921272 41.035617023719))
TRABZON;VAKFIKEBİR;HÜRRİYET;"1026";"8";"1026";"6";114.02;Plan Fonksiyon Değişikliği Nedeni ile İhdas(İhale);12018764;2026-06-29 10:30:05.000;285;2026-06-29 10:42:52.000;5178;2026-06-30 13:47:39.000;752628293;POLYGON ((39.2777120034027 41.0353714587094, 39.277982029786 41.0353734515068, 39.2780026583288 41.0354455651581, 39.2779369284089 41.0354459675087, 39.2777120034027 41.0353714587094));3;1;POLYGON ((39.276756921272 41.035617023719, 39.276755247959 41.035545484184, 39.277121391537 41.035465940987, 39.277496689582 41.035369869237, 39.277982029786 41.035373451506, 39.278002658329 41.035445565158, 39.27764110151 41.035447777877, 39.277520014565 41.035448518672, 39.276756921272 41.035617023719))
TUNCELİ;MERKEZ;ESENTEPE;"2218";"10";"2218";"9";1288.20;Plan Fonksiyon Değişikliği Nedeni ile İhdas(İhale);11979403;2026-06-18 15:10:43.000;666;2026-06-18 15:13:24.000;3405;2026-06-19 10:36:12.000;752366637;POLYGON ((39.5594895726461 39.1025700164419, 39.5594729622235 39.1026177986664, 39.5594669350966 39.1027948286777, 39.5596624645945 39.1028243143677, 39.5597416197889 39.1028381394335, 39.5595255335345 39.1030754113448, 39.5595068714088 39.1030583001775, 39.5594199412547 39.1030406248579, 39.5592229198595 39.1030005646518, 39.5592376642483 39.1027471407761, 39.5593217419766 39.1027813166128, 39.5593936178052 39.1026752236509, 39.5592794627071 39.1026280579674, 39.5593166548738 39.1025730754199, 39.5593671720267 39.1025558663335, 39.5594895726461 39.1025700164419));3;1;POLYGON ((39.559489572646 39.102570016442, 39.559472962224 39.102617798666, 39.559466935097 39.102794828678, 39.559662464595 39.102824314368, 39.559741619789 39.102838139434, 39.559525533535 39.103075411345, 39.559506871409 39.103058300178, 39.559419941255 39.103040624858, 39.55922291986 39.103000564652, 39.559237664248 39.102747140776, 39.559321741977 39.102781316613, 39.559393617805 39.102675223651, 39.559279462707 39.102628057967, 39.559316654874 39.10257307542, 39.559367172027 39.102555866334, 39.559489572646 39.102570016442))
